dataset_label,dataset_index,source_labels,stage1_indices,representative_label,representative_item_index,select_reason,article_id,qrynewstype,publish_variant,date,issue_page,special_column,era_year,chinese_era_year,japanese_era_year,category,theme,collect_error,collision,collision_columns,h1,lv1_div,content_box2,analysis_text,analysis_text_rules
constitutional,33498,xianfa,7217,xianfa,14,7_small_index,A2013040226845,SP,申報,1949-05-16,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,東德選舉 發表政綱,路透社柏林十五日電,德國人民大會於今日起舉行選舉，預定於十六日選舉。全蘇聯區之一千二百萬選民，祇須對候選人名單作是或否之投票。人民大會產生以後，將討論并批準德國人民委員會所起草之憲法。人民大會發表之政網中，要求德國統一，早日締結和約，撤退各國佔領軍，統一德國幣制等。,東德選舉 發表政綱 路透社柏林十五日電 德國人民大會於今日起舉行選舉，預定於十六日選舉。全蘇聯區之一千二百萬選民，祇須對候選人名單作是或否之投票。人民大會產生以後，將討論并批準德國人民委員會所起草之憲法。人民大會發表之政網中，要求德國統一，早日締結和約，撤退各國佔領軍，統一德國幣制等。,5_plain_merge
constitutional,33499,xianfa,7216,xianfa,13,7_small_index,A2013040226870,SP,申報,1949-05-16,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,美國政黨與政治 尼文斯作 雖然美國的政黨歷史，與美國政府的一般久遠，以地方·州·與全國各代表大會為活動樞紐的黨的全國·州·與地方組織的巨大機構的存在，還是傑克遜總統二度連任時開始的事情,一八二九—三七,。充分發展的黨的活動，特別是兩黨制度，在美國人說起來還不過一百年的歷史。 政黨有健全的作用嗎？華盛頓時代有些主要領袖并不以為然。他們認為黨派只足以引起分裂，并形成意見不合。新的共和國的善良的公民應該棄絕黨派，這種見解起源於一種良好的羅馬精神。這種見解以後見諸於麥考萊的詩：「當時沒有人擁戴一個黨，當時人人都擁戴國家。」華盛頓的被一致擁戴為美國總統，似乎足以證明這種理想。 但是由〔美國第三任總統傑斐遜〕在一個嚴正的文告內描述過的事實，截破了這種烏托邦式的理論。政黨實為表示政見，教育人民，推行施政與批評政府所必要。傑斐遜說過政黨對自由極關重要，他的話很簡單：「要任何自由與有討論的社會裏，按人的本性，一定有反對的派別，激烈的異議與意見不合；而其中之一，一定佔得一個或長或短的時期的優勢。也許這種黨派的分歧，為行施相互監視并為人民詳述他方作為所必要。 美國最初的黨派—聯邦黨員共和黨的分立，猶同大不列顛的兩黨先例，是不可避免的。華盛頓在選擇他第一個內閣時，即承認兩黨。在全國的與貴族的方面，他選擇了漢彌敦當財政部長，諾克斯當陸軍部長，在民主人士中他選擇了傑斐遜當國務卿，倫道夫當檢察長。內閣會議中意見的分歧，也許還不及其國內更為分歧的意見。幾年以後，兩黨都經過正式改組，同時每個美國人都知道他們的鬥爭，勢將決定憲法發展的趨向。聯邦黨與共和黨分別竭力爭取使政府按它們的辦法施政，也同惠格與保守黨設法形成不成文的英國憲法的情形一樣。 這裏有一點原則上的分歧。聯邦黨的主要目的在於使憲法條文能擴大聯邦政府的權力。傑斐遜黨的主要目的是使憲法足以限制聯邦政府，而增大地方權力。兩種對抗的思想發生着對面的衝突，可是一開始，就有三個因素，減弱了政黨的激烈性。 它們是什麼呢？〔一〕原則本身是演繹以保留與修正的有節制的美質，并聽受為權宜之計而發生的驟然變化。因此傑斐遜一旦當權，的確將聯邦政府作了比亞丹斯作過的更廣泛的使用，例如路易斯安那區的購買〔一八〇三年由法國購得由墨西哥灣至加拿大邊境的土地，該區以後成立美國中部十四個州〕，而其時那位良好的民主黨人傑克遜〔Jackson〕正證明是強大的聯邦政府的堅決倡導者。〔二〕同黨都注意地着所有各種輔助性的問題，例如關稅，內政改革與外交政策等，當他們如此注意時，兩黨都向經常流動的團體呼籲。〔三〕每一黨都具有聽求公眾感情的健全的聲譽，因而大多數人無法濫用權力，而少數服從多數，都具有緘默的了解，即不會有濫用權力的事情發生的。,美國政黨與政治 尼文斯作 雖然美國的政黨歷史，與美國政府的一般久遠，以地方·州·與全國各代表大會為活動樞紐的黨的全國·州·與地方組織的巨大機構的存在，還是傑克遜總統二度連任時開始的事情 一八二九—三七 。充分發展的黨的活動，特別是兩黨制度，在美國人說起來還不過一百年的歷史。 政黨有健全的作用嗎？華盛頓時代有些主要領袖并不以為然。他們認為黨派只足以引起分裂，并形成意見不合。新的共和國的善良的公民應該棄絕黨派，這種見解起源於一種良好的羅馬精神。這種見解以後見諸於麥考萊的詩：「當時沒有人擁戴一個黨，當時人人都擁戴國家。」華盛頓的被一致擁戴為美國總統，似乎足以證明這種理想。 但是由〔美國第三任總統傑斐遜〕在一個嚴正的文告內描述過的事實，截破了這種烏托邦式的理論。政黨實為表示政見，教育人民，推行施政與批評政府所必要。傑斐遜說過政黨對自由極關重要，他的話很簡單：「要任何自由與有討論的社會裏，按人的本性，一定有反對的派別，激烈的異議與意見不合；而其中之一，一定佔得一個或長或短的時期的優勢。也許這種黨派的分歧，為行施相互監視并為人民詳述他方作為所必要。 美國最初的黨派—聯邦黨員共和黨的分立，猶同大不列顛的兩黨先例，是不可避免的。華盛頓在選擇他第一個內閣時，即承認兩黨。在全國的與貴族的方面，他選擇了漢彌敦當財政部長，諾克斯當陸軍部長，在民主人士中他選擇了傑斐遜當國務卿，倫道夫當檢察長。內閣會議中意見的分歧，也許還不及其國內更為分歧的意見。幾年以後，兩黨都經過正式改組，同時每個美國人都知道他們的鬥爭，勢將決定憲法發展的趨向。聯邦黨與共和黨分別竭力爭取使政府按它們的辦法施政，也同惠格與保守黨設法形成不成文的英國憲法的情形一樣。 這裏有一點原則上的分歧。聯邦黨的主要目的在於使憲法條文能擴大聯邦政府的權力。傑斐遜黨的主要目的是使憲法足以限制聯邦政府，而增大地方權力。兩種對抗的思想發生着對面的衝突，可是一開始，就有三個因素，減弱了政黨的激烈性。 它們是什麼呢？〔一〕原則本身是演繹以保留與修正的有節制的美質，并聽受為權宜之計而發生的驟然變化。因此傑斐遜一旦當權，的確將聯邦政府作了比亞丹斯作過的更廣泛的使用，例如路易斯安那區的購買〔一八〇三年由法國購得由墨西哥灣至加拿大邊境的土地，該區以後成立美國中部十四個州〕，而其時那位良好的民主黨人傑克遜〔Jackson〕正證明是強大的聯邦政府的堅決倡導者。〔二〕同黨都注意地着所有各種輔助性的問題，例如關稅，內政改革與外交政策等，當他們如此注意時，兩黨都向經常流動的團體呼籲。〔三〕每一黨都具有聽求公眾感情的健全的聲譽，因而大多數人無法濫用權力，而少數服從多數，都具有緘默的了解，即不會有濫用權力的事情發生的。,5_plain_merge
constitutional,33500,xianfa;zhixian,7215;35764,xianfa,12,7_small_index,A2013040226940,SP,申報,1949-05-17,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,東德舉行普選 要求撤佔領軍統一德國為口號 蘇擬藉此加強在外長會中地位,聯合社柏林十五日電,東德共黨領袖今日呼召人民於十五及十六兩日投票，造成所謂德國人民大會。東德一千八百萬人民中，至少有一千萬人將投造成票。東德人民大會提議訂立最後和約，迅速撤退全部佔領軍及德國全境統一，頗能迎合德國國家主義。 〔合眾社柏林十五日電〕蘇聯佔區內德國人民十五日在蘇方控制下進行普選，其目的顯在加強蘇聯在巴黎四強外長會議中討價還價的地位。選民僅能就官方決定的「人民議會」一千五百廿五名共黨及親蘇候選人名單，投贊成票或反對票，並無其他相對的候選人。「人民議會」將批準德共草擬的憲法。西方政治觀察家認為蘇外長維辛斯基顯將在四強會議中，主張「人民議會」及其批準的憲法，代表全德國的真正民意，而指斥波恩制憲會議批準的憲法，係由西方帝國主義者指示者」。反共人士指斥此次選舉為「希特勒式」的選舉，並頓促每一東德選民「如果為個人安全而必須投票時」，絕對投反對票。雖然西德禁止此項選舉，但共黨聯合陣線仍提名五千人為西德三佔區及柏林西區的候選人，而列名候選人名單。共黨宣傳機構號召德人投「贊成票，使你們的聲音傳到巴黎去。」,東德舉行普選 要求撤佔領軍統一德國為口號 蘇擬藉此加強在外長會中地位 聯合社柏林十五日電 東德共黨領袖今日呼召人民於十五及十六兩日投票，造成所謂德國人民大會。東德一千八百萬人民中，至少有一千萬人將投造成票。東德人民大會提議訂立最後和約，迅速撤退全部佔領軍及德國全境統一，頗能迎合德國國家主義。 〔合眾社柏林十五日電〕蘇聯佔區內德國人民十五日在蘇方控制下進行普選，其目的顯在加強蘇聯在巴黎四強外長會議中討價還價的地位。選民僅能就官方決定的「人民議會」一千五百廿五名共黨及親蘇候選人名單，投贊成票或反對票，並無其他相對的候選人。「人民議會」將批準德共草擬的憲法。西方政治觀察家認為蘇外長維辛斯基顯將在四強會議中，主張「人民議會」及其批準的憲法，代表全德國的真正民意，而指斥波恩制憲會議批準的憲法，係由西方帝國主義者指示者」。反共人士指斥此次選舉為「希特勒式」的選舉，並頓促每一東德選民「如果為個人安全而必須投票時」，絕對投反對票。雖然西德禁止此項選舉，但共黨聯合陣線仍提名五千人為西德三佔區及柏林西區的候選人，而列名候選人名單。共黨宣傳機構號召德人投「贊成票，使你們的聲音傳到巴黎去。」,5_plain_merge
constitutional,33501,zhixian,35763,zhixian,6,7_small_index,A2013040227052,SP,申報,1949-05-18,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,印制憲會批準 共和聯邦宣言 美軍火運印禁令解除,路透社新德里十七日電,印度制憲議會今日以極大多數，議決印度繼續參加英共和聯邦。尼赫魯總理告制憲議會稱，印度之與共和聯邦保持連繋，可使印度在經濟上獲得援助，亦有助於國內秩序之維持。渠並聲明倫敦共和聯邦總理會議之宣言，並不使印度受有約束，如經制憲議會議決，印度可隨時脫離共和聯邦。 〔法國新聞社喀喇基十六日電〕此間權威方面稱，美國已解除停運軍火至印度與巴基斯坦之命令。按此項禁令，乃印巴雙方分裂後開始實行者，至二月前宣告中止。該方面又謂，巴基斯坦已向美國定購若干軍火。,印制憲會批準 共和聯邦宣言 美軍火運印禁令解除 路透社新德里十七日電 印度制憲議會今日以極大多數，議決印度繼續參加英共和聯邦。尼赫魯總理告制憲議會稱，印度之與共和聯邦保持連繋，可使印度在經濟上獲得援助，亦有助於國內秩序之維持。渠並聲明倫敦共和聯邦總理會議之宣言，並不使印度受有約束，如經制憲議會議決，印度可隨時脫離共和聯邦。 〔法國新聞社喀喇基十六日電〕此間權威方面稱，美國已解除停運軍火至印度與巴基斯坦之命令。按此項禁令，乃印巴雙方分裂後開始實行者，至二月前宣告中止。該方面又謂，巴基斯坦已向美國定購若干軍火。,5_plain_merge
constitutional,33502,xianfa,7214,xianfa,11,7_small_index,A2013040227057,SP,申報,1949-05-18,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,裕仁巡視日南部 為期約歷四星期,法國新聞社東京十七日電,日皇裕仁今晨九時率隨員二十人，離此搭專車至九州，作二十七日之巡行。屆時將檢閱該島之文化工業及社會情形，且訪問各城市，包括曾受原子彈轟炸之名古屋。此間觀察家謂，裕仁自日本之新憲法成立後，卽常出外旅行與新憲法成立後，卽常出外旅行與人民接觸，圖恢復其聲望。但自一九四七年十二月以後，因等待東條等戰犯之判決，曾暫時中止活動。目下此事已成為過去，故彼又可自由出外巡行。按九州向為戰前日本極端愛國份子之活動中心，目下亦為極右與極左份子之集中地。日本各報謂，裕仁出巡時，將親自償付彼與其隨員之川資，一反由各地方政府負擔之向例。,裕仁巡視日南部 為期約歷四星期 法國新聞社東京十七日電 日皇裕仁今晨九時率隨員二十人，離此搭專車至九州，作二十七日之巡行。屆時將檢閱該島之文化工業及社會情形，且訪問各城市，包括曾受原子彈轟炸之名古屋。此間觀察家謂，裕仁自日本之新憲法成立後，卽常出外旅行與新憲法成立後，卽常出外旅行與人民接觸，圖恢復其聲望。但自一九四七年十二月以後，因等待東條等戰犯之判決，曾暫時中止活動。目下此事已成為過去，故彼又可自由出外巡行。按九州向為戰前日本極端愛國份子之活動中心，目下亦為極右與極左份子之集中地。日本各報謂，裕仁出巡時，將親自償付彼與其隨員之川資，一反由各地方政府負擔之向例。,5_plain_merge
constitutional,33503,xianfa,7213,xianfa,10,7_small_index,A2013040227164,SP,申報,1949-05-19,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,克萊自德返抵華府 深受官方盛大歡迎，并接受橡葉勳章。,美國新聞處華盛頓十七日電,克萊將軍於一生為國服務卓著勛績後，頃已返國退休，渠受到一個英雄的歡迎。克萊係自德國返美。彼任德境美軍長官四年，甫於五月十五日卸職，官方立卽準備予以歡迎并舉行儀式。 此一四星上將自一九一八年前任軍職，於第二次大戰時負責美陸軍供應計劃。渠在德國最傑出之成就厥為創始空軍偉業。在蘇聯實施陸上封鎖，截斷正常陸上供應路綫後，柏林憑籍空運，獲得糧食，燃料，藥品及其他重要必需品至三百廿八日之久。克來常圖擺脫現職，以便息隱，但因政府以其職位重要，未允所請，直至最近始準其辭職。克萊在記者招待會告發問者稱：茍蘇聯再度實施柏林封鎖，則渠將大感驚詫，蓋蘇聯不能不顧及因此所引起之全世界不利的反響也。美國表明其意向，「繼續吾人合作，支持柏林空運，支持歐洲復興，并支援西歐安全公約，此等行動已獲得西歐信任。二年前之緊張狀態今日已不復存在」。克萊將此點歸功於人民對美國愿意支援西方國家復原一事之態度。克萊表示信念：「吾人如在目前或不久之將來撤退吾人之佔領軍，實為不智之舉」。渠力言：佔領軍之撤退必須在歐洲局勢穩定以後方可實行。某一記者請求詳論最近完成之東德投票事，該處一千三百名以上之投票人對於蘇聯所圈定之候選人名單，均投反對票。克萊評稱：「此種投票表示任何極權國家中一種大有勇氣之行動」。關於外傳東德與西德政治家之會議，克萊承認此種會議已舉行數次。渠重述共黨控制之東德人士意圖誘勸西德人士拒絕設立西德政府之建議。但渠又稱：東德人士之失敗顯然由於議會理事所取之行動，該理事會對於西德，投票決定一種完全民主政府程序。當克萊抵達國民機塲由飛機中步下時，由軍人，航空員，水手及海員等組成之儀仗隊全體立正，并鳴炮示敬。國防部長約翰遜趨前與克萊握手歡迎，并表示美國人民對於「一種優良工作成績」之感激。在機塲歡迎之人員，除約翰遜外，尚有全國軍事組織之高級官員。數千私人公民亦熱烈歡迎克萊返國。克萊將軍及其夫人自飛機塲馳赴白宮，當卽由總統與杜魯門夫人予以歡迎。在白宮花園中，杜魯門以勳章贈予五十二歲西點大學出身之將軍，以示對渠「為國家人類出眾服務」之一種激賞，當時閣員國會領袖，軍事顯要與英法大使均在塲贈與克萊之出眾服務章為橡勳章。克萊獲得此種勳章已屬第三次。授勳之文告有言謂「已往，渠在協助武裝吾國軍隊方面曾有出眾成就，其後復因渠應付德國軍政府方面之困難工作而在其已往之成就上加上新的與不可磨滅之功績……德國方面之情形使渠之服務為不可缺少者，直至本年五月十五日始得準其退貨，良以在西德之憲法擬就後，渠之工作已達到一里程碑。渠之任務異常復雜與困難，而此項任務之完成乃國人將永遠引以自傲者。」克萊繼自白宮前往國會大廈，而獲有向參眾兩院發表演說之殊榮。 旁聽走廊內坐無虛隙。此一退休軍事長官步經眾院之長中央通廊，趲講臺前，群眾起立歡呼，克萊作臨時演說。渠告各眾議員稱：德國人民已「堅決致力」種政府之建立，此種政府維持人類個人之尊嚴」。克萊謂四強管制德國之失敗乃「由於吾人發現四國中之一國具有雙重目的」。渠并不隱瞞其所指者卽係蘇聯。據謂二項目的為：〔一〕取得最大額之賠償；〔二〕成立一獨被警察國家所控制或至少剝削之政府。在向參議院演說時，克萊指斥蘇聯曾圖阻撓歐復興并封鎖柏林。并稱，此乃由於蘇聯恐懼美國關於鞏固歐洲自由國家之計劃所致。據云：西歐對蘇聯可能侵略之恐懼心理，已由北大西洋公約之締結而告消散。西文國家兩年來圖與蘇聯合作，成立一全德之民主政府。但「吾人并未獲致共同立塲。吾人之目的未能實現，但在此敗挫中或竟造成吾人最大之勝利。吾人發現自由國家必須獲得支持，以防阻威脅民主生活方式之勢力侵襲」美國展開歐洲復興計劃之時，卽係達到高潮。大西洋公約之簽訂消弭西歐之對於侵略的恐懼心理。克蘋將於十九日前往紐約，接受官方歡迎。然後擬遄返其故居喬治亞州瑪麗他鎭。胡伯納中將繼克萊職，任德境美軍總司令。并將担任美軍事長官，直至美國根據三國對西德協定，指派一文職高級專員為止。,克萊自德返抵華府 深受官方盛大歡迎，并接受橡葉勳章。 美國新聞處華盛頓十七日電 克萊將軍於一生為國服務卓著勛績後，頃已返國退休，渠受到一個英雄的歡迎。克萊係自德國返美。彼任德境美軍長官四年，甫於五月十五日卸職，官方立卽準備予以歡迎并舉行儀式。 此一四星上將自一九一八年前任軍職，於第二次大戰時負責美陸軍供應計劃。渠在德國最傑出之成就厥為創始空軍偉業。在蘇聯實施陸上封鎖，截斷正常陸上供應路綫後，柏林憑籍空運，獲得糧食，燃料，藥品及其他重要必需品至三百廿八日之久。克來常圖擺脫現職，以便息隱，但因政府以其職位重要，未允所請，直至最近始準其辭職。克萊在記者招待會告發問者稱：茍蘇聯再度實施柏林封鎖，則渠將大感驚詫，蓋蘇聯不能不顧及因此所引起之全世界不利的反響也。美國表明其意向，「繼續吾人合作，支持柏林空運，支持歐洲復興，并支援西歐安全公約，此等行動已獲得西歐信任。二年前之緊張狀態今日已不復存在」。克萊將此點歸功於人民對美國愿意支援西方國家復原一事之態度。克萊表示信念：「吾人如在目前或不久之將來撤退吾人之佔領軍，實為不智之舉」。渠力言：佔領軍之撤退必須在歐洲局勢穩定以後方可實行。某一記者請求詳論最近完成之東德投票事，該處一千三百名以上之投票人對於蘇聯所圈定之候選人名單，均投反對票。克萊評稱：「此種投票表示任何極權國家中一種大有勇氣之行動」。關於外傳東德與西德政治家之會議，克萊承認此種會議已舉行數次。渠重述共黨控制之東德人士意圖誘勸西德人士拒絕設立西德政府之建議。但渠又稱：東德人士之失敗顯然由於議會理事所取之行動，該理事會對於西德，投票決定一種完全民主政府程序。當克萊抵達國民機塲由飛機中步下時，由軍人，航空員，水手及海員等組成之儀仗隊全體立正，并鳴炮示敬。國防部長約翰遜趨前與克萊握手歡迎，并表示美國人民對於「一種優良工作成績」之感激。在機塲歡迎之人員，除約翰遜外，尚有全國軍事組織之高級官員。數千私人公民亦熱烈歡迎克萊返國。克萊將軍及其夫人自飛機塲馳赴白宮，當卽由總統與杜魯門夫人予以歡迎。在白宮花園中，杜魯門以勳章贈予五十二歲西點大學出身之將軍，以示對渠「為國家人類出眾服務」之一種激賞，當時閣員國會領袖，軍事顯要與英法大使均在塲贈與克萊之出眾服務章為橡勳章。克萊獲得此種勳章已屬第三次。授勳之文告有言謂「已往，渠在協助武裝吾國軍隊方面曾有出眾成就，其後復因渠應付德國軍政府方面之困難工作而在其已往之成就上加上新的與不可磨滅之功績……德國方面之情形使渠之服務為不可缺少者，直至本年五月十五日始得準其退貨，良以在西德之憲法擬就後，渠之工作已達到一里程碑。渠之任務異常復雜與困難，而此項任務之完成乃國人將永遠引以自傲者。」克萊繼自白宮前往國會大廈，而獲有向參眾兩院發表演說之殊榮。 旁聽走廊內坐無虛隙。此一退休軍事長官步經眾院之長中央通廊，趲講臺前，群眾起立歡呼，克萊作臨時演說。渠告各眾議員稱：德國人民已「堅決致力」種政府之建立，此種政府維持人類個人之尊嚴」。克萊謂四強管制德國之失敗乃「由於吾人發現四國中之一國具有雙重目的」。渠并不隱瞞其所指者卽係蘇聯。據謂二項目的為：〔一〕取得最大額之賠償；〔二〕成立一獨被警察國家所控制或至少剝削之政府。在向參議院演說時，克萊指斥蘇聯曾圖阻撓歐復興并封鎖柏林。并稱，此乃由於蘇聯恐懼美國關於鞏固歐洲自由國家之計劃所致。據云：西歐對蘇聯可能侵略之恐懼心理，已由北大西洋公約之締結而告消散。西文國家兩年來圖與蘇聯合作，成立一全德之民主政府。但「吾人并未獲致共同立塲。吾人之目的未能實現，但在此敗挫中或竟造成吾人最大之勝利。吾人發現自由國家必須獲得支持，以防阻威脅民主生活方式之勢力侵襲」美國展開歐洲復興計劃之時，卽係達到高潮。大西洋公約之簽訂消弭西歐之對於侵略的恐懼心理。克蘋將於十九日前往紐約，接受官方歡迎。然後擬遄返其故居喬治亞州瑪麗他鎭。胡伯納中將繼克萊職，任德境美軍總司令。并將担任美軍事長官，直至美國根據三國對西德協定，指派一文職高級專員為止。,5_plain_merge
constitutional,33504,xianfa,7212,xianfa,9,7_small_index,A2013040227236,SP,申報,1949-05-20,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,蘇報強調四國善意合作 為和平主要條件 此一合作路徑將由外長會中獲得,路透社莫斯科十九日電,莫斯科新時代週報評稱：諸強國之合作為持久和平主要的條件，而重建此一合作的路徑，現已十分明顯，如欲下屆討論德國問題之外長會議獲得成功，則西方國家，必須放棄其恐嚇武斷的方法。所謂波恩憲法之迅速草成及西德臨時政府之匆遽設立，頗足使人懷疑，須知類似的製造旣成事實的企圖，對其作者決不有何裨益，因為世界人士莫不皆知任何政治或國際問題，決非戰爭所能解決，在下屆外長會中雙方務必出以善意。柏林問題為德國問題完整的一部，雅爾達及波茨坦協定為解決德國問題的基礎。蘇聯始終相信，柏林以及德國問題，須用四國談判的方式始能獲得解決。,蘇報強調四國善意合作 為和平主要條件 此一合作路徑將由外長會中獲得 路透社莫斯科十九日電 莫斯科新時代週報評稱：諸強國之合作為持久和平主要的條件，而重建此一合作的路徑，現已十分明顯，如欲下屆討論德國問題之外長會議獲得成功，則西方國家，必須放棄其恐嚇武斷的方法。所謂波恩憲法之迅速草成及西德臨時政府之匆遽設立，頗足使人懷疑，須知類似的製造旣成事實的企圖，對其作者決不有何裨益，因為世界人士莫不皆知任何政治或國際問題，決非戰爭所能解決，在下屆外長會中雙方務必出以善意。柏林問題為德國問題完整的一部，雅爾達及波茨坦協定為解決德國問題的基礎。蘇聯始終相信，柏林以及德國問題，須用四國談判的方式始能獲得解決。,5_plain_merge
constitutional,33505,xianfa;zhixian,7211;35762,xianfa,8,7_small_index,A2013040227302,SP,申報,1949-05-21,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,西德選舉法 三強獲致協議,路透社法蘭克福十九日電,此間法官方聲稱：法國政府以不得已的心情，決定批準西德聯邦議會之選舉法後，盟國間已就該選舉法獲致協議。法國政府批準該法之際，曾提出若干保留，聲明制憲議會所保留之若干權限，應於議會解散憲法公布後由邦總理行使。西方三強軍事副督今日在柏林開會，起草致西德邦總理之共同函，以通知此項決議。 〔合眾社慕尼黑二十日電〕巴威略議會頃以一〇一對六四票，九票棄權，拒絕波恩議會所草擬之西德憲法。西德十一聯邦中，四個聯邦議會業已通過波恩憲法。該憲法需要三分之二聯邦之批準。巴威略乃第一個拒絕該憲法之聯邦，惟巴威略議會決定如其他三分之二聯邦通過該憲法，則巴議會亦將予以接受。同時巴威略議會并一致通過一建議，要求美軍政府將德憲法問題交人民投票。,西德選舉法 三強獲致協議 路透社法蘭克福十九日電 此間法官方聲稱：法國政府以不得已的心情，決定批準西德聯邦議會之選舉法後，盟國間已就該選舉法獲致協議。法國政府批準該法之際，曾提出若干保留，聲明制憲議會所保留之若干權限，應於議會解散憲法公布後由邦總理行使。西方三強軍事副督今日在柏林開會，起草致西德邦總理之共同函，以通知此項決議。 〔合眾社慕尼黑二十日電〕巴威略議會頃以一〇一對六四票，九票棄權，拒絕波恩議會所草擬之西德憲法。西德十一聯邦中，四個聯邦議會業已通過波恩憲法。該憲法需要三分之二聯邦之批準。巴威略乃第一個拒絕該憲法之聯邦，惟巴威略議會決定如其他三分之二聯邦通過該憲法，則巴議會亦將予以接受。同時巴威略議會并一致通過一建議，要求美軍政府將德憲法問題交人民投票。,5_plain_merge
constitutional,33506,xianfa,7210,xianfa,7,7_small_index,A2013040227447,SP,申報,1949-05-23,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,波恩議會憲法 獲必要多數 西德最後一議會已通過,合衆社佛蘭克福廿一日電,西德區十一個議會中最後一個議會—胡登保巴頓議會，廿一日以卅四對十六票通過波恩議會之憲法。該邦議會批准後，波恩憲法業已獲得必要多數。,波恩議會憲法 獲必要多數 西德最後一議會已通過 合衆社佛蘭克福廿一日電 西德區十一個議會中最後一個議會—胡登保巴頓議會，廿一日以卅四對十六票通過波恩議會之憲法。該邦議會批准後，波恩憲法業已獲得必要多數。,5_plain_merge
constitutional,33507,xianzheng;zhixian,25852;35761,xianzheng,1,7_small_index,A2013040227460,SP,申報,1949-05-23,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,印國大黨通過決議 接受英聯邦會協定,路透社印度聯合省達拉城廿一日電,全印度大黨委員會〔等於國大黨之議會〕今日以極大多數通過決議案，接受倫敦英共和聯邦總理會議所獲之協議，該協定內容規定於印度成為獨立主權共和國後，將繼續參加英共和聯邦。印度並將繼續承認英王為共和聯邦之領袖及諸邦自由結合的標誌，但英王將不再在印度行使任何憲政職權。按印度制憲議會已於本週內批准該項協定。,印國大黨通過決議 接受英聯邦會協定 路透社印度聯合省達拉城廿一日電 全印度大黨委員會〔等於國大黨之議會〕今日以極大多數通過決議案，接受倫敦英共和聯邦總理會議所獲之協議，該協定內容規定於印度成為獨立主權共和國後，將繼續參加英共和聯邦。印度並將繼續承認英王為共和聯邦之領袖及諸邦自由結合的標誌，但英王將不再在印度行使任何憲政職權。按印度制憲議會已於本週內批准該項協定。,5_plain_merge
constitutional,33508,xianfa;zhixian,7208;35760,xianfa,5,7_small_index,A2013040227531,SP,申報,1949-05-24,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,波恩憲法正式公布實施 西德共和國誕生 政府與國會三個月內舉行選舉,本報訊,倫敦廿三日廣播：波恩訊：德國制憲議會廿三日將新憲法公佈施行，西德聯邦共和國於焉正式誕生。西德聯邦將包括美·英·法佔領區內之各邦，但門戶依然洞開，等待蘇佔區各邦之加入。惟衆料蘇聯佔領狀態存在一天，東德將繼續留於戶外一天。制定憲法之政治家七十人將宣布解散議會。新共和國政府及國會將於今後三個月內舉行選舉。柏林並不包括在新聯邦以內，但得派遣代表列席國會旁聽。非共產黨員八十八人簽署新憲法，儀式簡單隆重。 〔法國新聞社弗蘭克福廿二日電〕波恩制憲議會將於星期一作最後一次會議，正式公佈憲法，規定成立西德聯邦共和國。屆時各地方議會主席及西方三盟國首長皆將出席。德國政界人士對此舉極為重視。彼等強調謂：西德憲法已經巴伐里亞以外之西德區各邦一致通過，且受西德各政黨之一致擁護，僅巴伐里亞之基督教社會黨與共黨為例外，此點可表示西德之團結。,波恩憲法正式公布實施 西德共和國誕生 政府與國會三個月內舉行選舉 倫敦廿三日廣播：波恩訊：德國制憲議會廿三日將新憲法公佈施行，西德聯邦共和國於焉正式誕生。西德聯邦將包括美·英·法佔領區內之各邦，但門戶依然洞開，等待蘇佔區各邦之加入。惟衆料蘇聯佔領狀態存在一天，東德將繼續留於戶外一天。制定憲法之政治家七十人將宣布解散議會。新共和國政府及國會將於今後三個月內舉行選舉。柏林並不包括在新聯邦以內，但得派遣代表列席國會旁聽。非共產黨員八十八人簽署新憲法，儀式簡單隆重。 〔法國新聞社弗蘭克福廿二日電〕波恩制憲議會將於星期一作最後一次會議，正式公佈憲法，規定成立西德聯邦共和國。屆時各地方議會主席及西方三盟國首長皆將出席。德國政界人士對此舉極為重視。彼等強調謂：西德憲法已經巴伐里亞以外之西德區各邦一致通過，且受西德各政黨之一致擁護，僅巴伐里亞之基督教社會黨與共黨為例外，此點可表示西德之團結。,2_drop_benbaoxun
